品種ｺｰﾄﾞ,品種名,品種名(送り状),ﾌﾘｶﾞﾅ,業者ｺｰﾄﾞ,ｸﾞﾙｰﾌﾟｺｰﾄﾞ,商品課税区分,標準単価,売上単価,標準原価,仕入原価,ﾛｲﾔﾘﾃｨ,階級ﾊﾟﾀｰﾝｺｰﾄﾞ,boxtype_from_variety,item,boxtype
13058,箱　ﾁｽﾊﾟ,チスパ,ﾊｺ ﾁｽﾊﾟ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
1274,箱　ﾁｬｰﾐﾝｸﾞ,チャーミング,ﾊｺ ﾁｬｰﾐﾝｸﾞ,2,1,0,0,0,0,0,2,1,箱,スプレー,箱
7121,箱　ﾁﾛ,チロ,ｾｲ ﾁﾛ,1,7,0,0,0,0,0,2.5,7,箱,ポンポン(大輪),箱
13156,箱　ﾁﾛ,チロ,ﾁﾛ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
1272,箱　ﾃﾞｨｱﾝｻ,ディアンサ,ﾊｺ ﾃﾞｨｱﾝｻ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1464,箱　ﾃﾞｨｰﾌﾟﾋﾟｻ,ディープピサ,ﾊｺ ﾃﾞｨｰﾌﾟﾋﾟｻ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
50035,箱　ﾃｨｯｸﾀｯｸ　ｼﾄﾘﾝ,ディックタック　シトリン,ﾊｺ ﾃｨｯｸﾀｯｸ ｼﾄﾘﾝ,5,50,0,0,0,0,0,2,50,箱,サンティニ,箱
91111,箱　ﾃｨｯｸﾀｯｸ　ｼﾄﾘﾝ,ティックタック　シトリン,ﾊｺ ﾃｨｯｸﾀｯｸ ｼﾄﾘﾝ,5,91,0,0,0,0,0,2,91,箱,ポンポン(小輪),北海道箱
50036,箱　ﾃｨｯｸﾀｯｸ　ﾎﾜｲﾄ,ティックタック　ホワイト,ﾊｺﾊｺ ﾃｨｯｸﾀｯｸ ﾎﾜｲﾄ,5,50,0,0,0,0,0,2,50,箱,サンティニ,箱
91110,箱　ﾃｨｯｸﾀｯｸ　ﾎﾜｲﾄ,ティックタック　ホワイト,ﾊｺ ﾃﾞｨｯｸﾀｯｸ ﾎﾜｲﾄ,5,91,0,0,0,0,0,2,91,箱,ポンポン(小輪),北海道箱
1275,箱　ﾃｷｰﾗ,テキーラ,ﾊｺ ﾃｷｰﾗ,2,1,0,0,0,0,0,1.7,1,箱,スプレー,箱
1242,箱　ﾃｯﾄﾞ,テッド,ﾊｺ ﾃｯﾄﾞ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
6148,箱　ﾃﾞﾈﾌﾞ,デネブ,ﾊｺ ﾃﾞﾈﾌﾞ,1,6,0,0,0,0,0,2,6,箱,ポンポン,箱
6142,箱　ﾃﾞﾘﾛｯｸ,デリロック,ﾊｺ ﾃﾞﾘﾛｯｸ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
1223,箱　ﾄｯﾋﾟﾝｸﾞ,トッピング,ﾊｺ ﾄｯﾋﾟﾝｸﾞ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
1381,箱　ﾄﾓ　ｱﾐｰ,トモ　アミー,ﾄﾓﾊｺ ﾄﾓ ｱﾐｰ,4,1,0,0,0,0,0,0,1,箱,スプレー,箱
1382,箱　ﾄﾓ　ｱﾝｼﾞｭ,トモ　アンジュ,ﾊｺ ﾄﾓ ｱﾝｼﾞｭ,4,1,0,0,0,0,0,0,1,箱,スプレー,箱
1384,箱　ﾄﾓ　ｸｵｰﾚ,トモ　クオーレ,ﾊｺ ﾄﾓ ｸｵｰﾚ,4,1,0,0,0,0,0,0,1,箱,スプレー,箱
1383,箱　ﾄﾓ　ﾎﾞﾇｰﾙ,トモ　ボヌール,ﾊｺ｢ ﾄﾓ ﾎﾞﾇｰﾙ,4,1,0,0,0,0,0,0,1,箱,スプレー,箱
1380,箱　ﾄﾓ　ﾚｲﾗ,トモ　レイラ,ﾊｺ ﾄﾓ ﾚｲﾗ,4,1,0,0,0,0,0,0,1,箱,スプレー,箱
13169,箱　ﾄﾞﾗｸﾛｱ,ドラクロア,ﾊｺ ﾄﾞﾗｸﾛｱ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
7080,箱　ﾄﾞﾘｱ,ドリア,ﾊｺ ﾄﾞﾘｱ,2,7,0,0,0,0,0,1.85,7,箱,ポンポン(大輪),箱
92110,箱　ﾄﾞﾘｱ,ドリア,ﾊｺ ﾄﾞﾘｱ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
92112,箱　ﾄﾞﾘｱ　ｲｴﾛｰ,ドリア　イエロー,ﾊｺ ﾄﾞﾘｱ ｵﾚﾝｼﾞ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
7082,箱　ﾄﾞﾘｱ　ｵﾚﾝｼﾞ,ドリア　オレンジ,ﾊｺ ﾄﾞﾘｱ ｵﾚﾝｼﾞ,2,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
92114,箱　ﾄﾞﾘｱ　ｵﾚﾝｼﾞ,ドリア　オレンジ,ﾊｺ ﾄﾞﾘｱ ｲｴﾛｰ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
92115,箱　ﾄﾞﾘｱ　ｻｰﾓﾝ,ドリア　サーモン,ﾊｺ ﾄﾞﾘｱ ｻｰﾓﾝ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
7081,箱　ﾄﾞﾘｱ　ﾋﾟﾝｸ,ドリア　ピンク,ﾊｺ ﾄﾞﾘｱ ﾋﾟﾝｸ,2,7,0,0,0,0,0,1.85,7,箱,ポンポン(大輪),箱
92113,箱　ﾄﾞﾘｱ　ﾋﾟﾝｸ,ドリア　ピンク,ﾊｺ ﾄﾞﾘｱ ﾎﾜｲﾄ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
92111,箱　ﾄﾞﾘｱ　ﾎﾜｲﾄ,ドリア　ホワイト,ﾊｺ ﾄﾞﾘｱ ﾋﾟﾝｸ,2,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
13136,箱　ﾄﾘﾆﾃｨｰ,トリニティー,ﾊｺ ﾄﾘﾆﾃｨｰ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
13160,箱　ﾄﾘﾆﾃｨｰ,トリニティー,ﾊｺ ﾄﾘﾆﾃｨｰ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
13138,箱　ﾄﾘﾆﾃｨｰ　ﾊﾟｰﾌﾟﾙ,トリニティー　パープル,ﾊｺ ﾄﾘﾆﾃｨｰ ﾊﾟｰﾌﾟﾙ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
13137,箱　ﾄﾘﾆﾃｨｰ　ﾚｯﾄﾞ,トリニティー　レッド,ﾊｺ ﾄﾘﾆﾃｨｰ ﾚｯﾄﾞｰ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
6143,箱　ﾅﾎﾞﾅ,ナボナ,ﾊｺ ﾅﾎﾞﾅ,2,6,0,0,0,0,0,1.85,6,箱,ポンポン,箱
7140,箱　ﾅﾎﾞﾅ,ナボナ,ﾅﾎﾞﾅ,2,7,0,0,0,0,0,1.85,7,箱,ポンポン(大輪),箱
13162,箱　ﾅﾎﾞﾅ,ナボナ,ﾊｺ ﾅﾎﾞﾅ,2,13,0,0,0,0,0,1.85,13,箱,Disbud,箱
91400,箱　ﾅﾎﾞﾅ,ナボナ,ﾊｺ ﾏﾃｨｽ,2,91,0,0,0,0,0,1.85,91,箱,ポンポン(小輪),北海道箱
92500,箱　ﾅﾎﾞﾅ,ナボナ,ﾊｺ ﾅﾎﾞﾅ,2,92,0,0,0,0,0,1.85,92,箱,ポンポン(大輪),北海道箱
13207,箱　ﾅﾎﾞﾅ　ｽﾌﾟﾚﾝﾃﾞｨｯﾄﾞ,ナボナ　スプレンディッド,ﾊｺ ﾅﾎﾞﾅ ｽﾌﾟﾚﾝﾃﾞｨｯﾄﾞ,2,13,0,0,0,0,0,1.85,13,箱,Disbud,箱
6188,箱　ﾈｲﾁｬｰ,ネイチャー,ﾊｺ ﾈｲﾁｬｰ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
13051,箱　ネオの静,ネオの静,ﾊｺ ﾈｵﾉｼｽﾞｶ,1,13,0,0,0,0,0,2,13,箱,Disbud,箱
1211,箱　ﾈﾊﾞ,ネバ,ﾊｺ ﾈﾊﾞ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1057,箱　ﾉｱ,ノア,ﾊｺ ﾉｱ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1058,箱　ﾉｱ　ｲｴﾛｰ,ノア　イエロー,ﾊｺ ﾉｱ ｲｴﾛｰ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13144,箱　ﾉｰﾏﾝ,ノーマン,ﾊｺ ﾉｰﾏﾝ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
13145,箱　ﾉｰﾏﾝ　ｻﾆｰ,ノーマン　サニー,ﾊｺ ﾉｰﾏﾝ ｻﾆｰ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
1282,箱　のぞみ,のぞみ,ﾊｺ ﾉｿﾞﾐ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
90400,箱　のぞみ,のぞみ,ﾊｺ ﾉｿﾞﾐ,2,90,0,0,0,0,0,2.2,90,箱,スプレー,北海道箱
39201,箱　のぞみ(定期),のぞみ(定期),ﾊｺ ﾉｿﾞﾐ,2,39,0,0,0,0,0,2.2,39,箱,スプレー(定期),100
50061,箱　ﾉﾗ　ｲｴﾛｰ,ノラ　イエロー,ﾊｺ ﾉﾗ ｲｴﾛｰ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50065,箱　ﾉﾗ　ｵﾚﾝｼﾞ,ノラ　オレンジ,ﾊｺ ﾉﾗ ｵﾚﾝｼﾞ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50066,箱　ﾉﾗ　ｻｰﾓﾝ,ノラ　サーモン,ﾊｺ ﾉﾗ ｻｰﾓﾝ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50064,箱　ﾉﾗ　ﾀﾞｰｸﾋﾟﾝｸ,ノラ　ダークピンク,ﾊｺ ﾉﾗ ﾀﾞｰｸﾋﾟﾝｸ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50063,箱　ﾉﾗ　ﾋﾟﾝｸ,ノラ　ピンク,ﾊｺ ﾉﾗ ﾋﾟﾝｸ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50060,箱　ﾉﾗ　ﾎﾜｲﾄ,ノラ　ホワイト,ﾊｺ ﾉﾗ ﾎﾜｲﾄ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
50062,箱　ﾉﾗ　ﾗｲﾄﾋﾟﾝｸ,ノラ　ライトピンク,ﾊｺ ﾉﾗ ﾗｲﾄﾋﾟﾝｸ,7,50,0,0,0,0,0,1.5,50,箱,サンティニ,箱
1299,箱　ﾊﾞｰﾆﾝｸﾞ,バーニング,ﾊｺ ﾊﾞｰﾆﾝｸﾞ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
39300,箱　ﾊﾞｰﾆﾝｸﾞ,バーニング,ﾊｺ ﾊﾞｰﾆﾝｸﾞ,1,39,0,0,0,0,0,2,39,箱,スプレー(定期),100
1216,箱　ﾊﾞｼﾘｵ,バシリオ,ﾊｺ ﾊﾞｼﾘｵ,2,1,0,0,0,0,0,1.85,1,箱,スプレー,箱
1285,箱　ﾊﾞﾆﾃｨ,バニティ,ﾊｺ ﾊﾞﾆﾃｨ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
1448,箱　ﾊﾟﾐｴ,パミエ,ﾊｺ ﾊﾟﾐｴ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
1452,箱　ﾊﾟﾐｴ　ﾋﾟﾝｸ,パミエ　ピンク,ﾊｺ ﾊﾟﾐｴ ﾋﾟﾝｸ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
7123,箱　ﾊﾟﾗﾄﾞﾌ,パラドフ,ﾊｺ ﾊﾟﾗﾄﾞﾌ,5,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
13167,箱　ﾊﾟﾗﾄﾞﾌ,パラドフ,ﾊｺ ﾊﾟﾗﾄﾞﾌ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
13185,箱　ﾊﾟﾗﾄﾞﾌﾀﾞｰｸ,パラドフダーク,ﾊｺ ﾊﾟﾗﾄﾞﾌﾀﾞｰｸ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
1297,箱　ﾊﾞﾙｶ,バルカ,ﾊｺ ﾊﾞﾙｶ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
6162,箱　ﾊﾞﾙｶ,バルカ,ﾊｺ ﾊﾞﾙｶ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
13168,箱　ﾊﾞﾙｶ,バルカ,ﾊｺ ﾊﾞﾙｶ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
1261,箱　ﾊﾞﾙｾｷﾛ,バルセキロ,ﾊｺ ﾊﾞﾙｾｷﾛ,2,1,0,0,0,0,0,1.7,1,箱,スプレー,箱
90002,箱　ﾊﾞﾙﾃｨｶ　3MIX,バルティカ　３ＭＩＸ,ﾊｺ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1006,箱　ﾊﾞﾙﾃｨｶ　4MIX,バルティカ　４ＭＩＸ,ﾊｺ ﾊﾞﾙﾃｨｶ 4MIX,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
90004,箱　ﾊﾞﾙﾃｨｶ　4MIX,バルティカ　４ＭＩＸ,ﾊｺ ﾊﾞﾙﾃｨｶ 4MIX,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
90005,箱　ﾊﾞﾙﾃｨｶ　5MIX,バルティカ　５ＭＩＸ,ﾊｺ ﾊﾞﾙﾃｨｶ 5MIX,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1106,箱　ﾊﾞﾙﾃｨｶ　ｲｴﾛｰ,バルティカ　イエロー,ﾊｺ ﾊﾞﾙﾃｨｶ ｲｴﾛｰ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13505,箱　ﾊﾞﾙﾃｨｶ　ｲｴﾛｰ,バルティカ　イエロー,ﾊｺ ﾊﾞﾙﾃｨｶ ｲｴﾛｰ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90118,箱　ﾊﾞﾙﾃｨｶ　ｲｴﾛｰ,バルティカ　イエロー,ﾊｺ ﾊﾞﾙﾃｨｶ ｲｴﾛｰ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1109,箱　ﾊﾞﾙﾃｨｶ　ｸﾘｰﾑ,バルティカ　クリーム,ﾊｺ ﾊﾞﾙﾃｨｶ ｸﾘｰﾑ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13508,箱　ﾊﾞﾙﾃｨｶ　ｻｰﾓﾝ,バルティカ　サーモン,ﾊｺ ﾊﾞﾙﾃｨｶ ｻｰﾓﾝ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90121,箱　ﾊﾞﾙﾃｨｶ　ｻｰﾓﾝ,バルティカ　サーモン,ﾊｺ ﾊﾞﾙﾃｨｶ ｻｰﾓﾝ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1107,箱　ﾊﾞﾙﾃｨｶ　ﾋﾟﾝｸ,バルティカ　ピンク,ﾊｺ ﾊﾞﾙﾃｨｶ ﾋﾟﾝｸ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13506,箱　ﾊﾞﾙﾃｨｶ　ﾋﾟﾝｸ,バルティカ　ピンク,ﾊｺ ﾊﾞﾙﾃｨｶ ﾋﾟﾝｸ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90119,箱　ﾊﾞﾙﾃｨｶ　ﾋﾟﾝｸ,バルティカ　ピンク,ﾊｺ ﾊﾞﾙﾃｨｶ ﾋﾟﾝｸ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1105,箱　ﾊﾞﾙﾃｨｶ　ﾎﾜｲﾄ,バルティカ　ホワイト,ﾊｺ ﾊﾞﾙﾃｨｶ ﾎﾜｲﾄ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13504,箱　ﾊﾞﾙﾃｨｶ　ﾎﾜｲﾄ,バルティカ　ホワイト,ﾊｺ ﾊﾞﾙﾃｨｶ ﾎﾜｲﾄ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90117,箱　ﾊﾞﾙﾃｨｶ　ﾎﾜｲﾄ,バルティカ　ホワイト,ﾊｺ ﾊﾞﾙﾃｨｶ ﾎﾜｲﾄ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1108,箱　ﾊﾞﾙﾃｨｶ　ﾗｲﾑ,バルティカ　ライム,ﾊｺ ﾊﾞﾙﾃｨｶ ﾗｲﾑ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13507,箱　ﾊﾞﾙﾃｨｶ　ﾗｲﾑ,バルティカ　ライム,ﾊｺ ﾊﾞﾙﾃｨｶ ﾗｲﾑ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90120,箱　ﾊﾞﾙﾃｨｶ　ﾗｲﾑ,バルティカ　ライム,ﾊｺ ﾊﾞﾙﾃｨｶ ﾗｲﾑ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
6185,箱　ﾊﾟﾙﾑ　ｸﾞﾘｰﾝ,パルム　グリーン,ﾊｺ ﾊﾟﾙﾑ ｸﾞﾘｰﾝ,1,6,0,0,0,0,0,2,6,箱,ポンポン,箱
7180,箱　ﾊﾟﾙﾑ　ｸﾞﾘｰﾝ,パルム　グリーン,ﾊｺ ﾊﾟﾙﾑ ｸﾞﾘｰﾝｸﾞﾘｰﾝ,1,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
1407,箱　ﾊﾟﾚｱ,パレア,ﾊｺ ﾊﾟﾚｱﾊﾟﾚｱ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
39053,箱　ﾊﾟﾚｱ(定期),パレア(定期),ﾊｺ ﾊﾟﾚｱﾃｲｷ,1,39,0,0,0,0,0,2,39,箱,スプレー(定期),100
1400,箱　ﾊﾟﾚｯﾄ,パレット,ｾｲ ﾊﾟﾚｯﾄ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
90600,箱　ﾊﾟﾚｯﾄ,パレット,ﾊｺ ﾊﾟﾚｯﾄ,1,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1910,箱　ﾊﾟﾚｯﾄ(定期),パレット(定期),ﾊｺ ﾊﾟﾚｯﾄﾃｲｷ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
39050,箱　ﾊﾟﾚｯﾄ(定期),パレット(定期),ﾊｺ ﾊﾟﾚｯﾄﾃｲｷ,1,39,0,0,0,0,0,2,39,箱,スプレー(定期),100
1338,箱　ﾊﾟﾛｯﾄ,パロット,ﾊｺ ﾊﾟﾛｯﾄ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1294,箱　ﾊﾟﾝﾃｵﾝ,パンテオン,ﾊｺ ﾊﾟﾝﾃｵﾝ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
6187,箱　ﾊﾟﾝﾄｰﾝ,パントーン,ﾊｺ ﾊﾟﾝﾄｰﾝ,1,6,0,0,0,0,0,2,6,箱,ポンポン,箱
1043,箱　ﾋﾞｱﾘｯﾂ,ビアリッツ,ﾋﾞｱﾘｯﾂﾊｺ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1044,箱　ﾋﾞｱﾘｯﾂ　ｲｴﾛｰ,ビアリッツ　イエロー,ﾊｺ ﾋﾞｱﾘｯﾂ ｲｴﾛｰ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
7185,箱　ﾋｰﾘﾝｸﾞ,ヒーリング,ﾊｺ ﾋｰﾘﾝｸﾞ,5,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
13178,箱　ﾋｰﾘﾝｸﾞ,ヒーリング,ﾊｺ ﾋｰﾘﾝｸﾞ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
50105,箱　ﾋﾟｴﾈ,ピエネ,ﾊｺ ﾋﾟｴﾈ,1,50,0,0,0,0,0,2,50,箱,サンティニ,箱
6122,箱　ﾋﾟｴﾛ,ピエロ,ﾊｺ ﾋﾟｴﾛ,4,6,0,0,0,0,0,1.85,6,箱,ポンポン,箱
7122,箱　ﾋﾟｴﾛ,ピエロ,ﾋﾟｴﾛ,2,7,0,0,0,0,0,1.85,7,箱,ポンポン(大輪),箱
7165,箱　ﾋﾟｸｼｽ,ピクシス,ﾊｺ ﾋﾟｽｼｽ,1,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
13191,箱　ﾋﾟｸｼｽ,ピクシス,ﾊｺ ﾋﾟｸｼｽ,1,13,0,0,0,0,0,2.5,13,箱,Disbud,箱
1440,箱　ﾋﾟｻ,ピサ,ｾｲ ﾋﾟｻ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
1334,箱　ﾋﾟｻﾝ,ピサン,ﾊｺ ﾋﾟｻﾝ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
13181,箱　ﾋﾟｻﾝ,ピサン,ﾊｺ ﾋﾟｻﾝ,2,13,0,0,0,0,0,2.2,13,箱,Disbud,箱
1286,箱　ﾋﾞｽｶﾘ,ビスカリ,ﾊｺ ﾋﾞｽｶﾘ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
1318,箱　ﾋﾟｯﾌﾟ,ピップ,ﾊｺ ﾋﾟｯﾌﾟ,5,1,0,0,0,0,0,2,1,箱,スプレー,箱
13175,箱　ﾋﾟｯﾌﾟ,ピップ,ﾊｺ ﾋﾟｯﾌﾟ,5,13,0,0,0,0,0,2,13,箱,Disbud,箱
90148,箱　ﾋﾟｯﾌﾟ,ピップ,ﾊｺ ﾋﾟｯﾌﾟ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
90149,箱　ﾋﾟｯﾌﾟ　ｻｰﾓﾝ,ピップ　サーモン,ﾊｺ ﾋﾟｯﾌﾟ ｻｰﾓﾝ,5,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
7054,箱　ﾋﾟｭｱｼﾞｭ　ｲｴﾛｰ,ピュアジュ　イエロー,ﾋﾟｭｱｼﾞｭ ｲｴﾛｰ,1,7,0,0,0,0,0,2.5,7,箱,ポンポン(大輪),箱
7055,箱　ﾋﾟｭｱｼﾞｭ　ﾋﾟﾝｸ,ピュアジュ　ピンク,ﾋﾟｭｱｼﾞｭ ﾋﾟﾝｸ,1,7,0,0,0,0,0,2.5,7,箱,ポンポン(大輪),箱
7053,箱　ﾋﾟｭｱｼﾞｭ　ﾎﾜｲﾄ,ピュアジュ　ホワイト,ﾋﾟｭｱｼﾞｭ ﾎﾜｲﾄ,1,7,0,0,0,0,0,2.5,7,箱,ポンポン(大輪),箱
1215,箱　ﾋﾗﾘｰ,ヒラリー,ﾊｺ ﾋﾗﾘｰ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
90200,箱　ﾋﾗﾘｰ,ヒラリー,ﾊｺ ﾋﾗﾘｰ,1,90,0,0,0,0,0,2,90,箱,スプレー,北海道箱
1901,箱　ﾋﾗﾘｰ(定期),ヒラリー(定期),ﾊｺ ﾋﾗﾘｰﾃｲｷ,1,1,0,0,0,0,0,2,1,箱,スプレー,箱
39002,箱　ﾋﾗﾘｰ(定期),ヒラリー(定期),ﾊｺ ﾋﾗﾘｰﾃｲｷ,1,39,0,0,0,0,0,2,39,箱,スプレー(定期),100
6053,箱　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
7076,箱　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ,5,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
91100,箱　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ,5,91,0,0,0,0,0,2,91,箱,ポンポン(小輪),北海道箱
92105,箱　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ,5,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
6054,箱　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,ﾊｺ ﾋﾟﾝｷｰﾛｯｸﾀﾞｰｸ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
7077,箱　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ ﾀﾞｰｸ,5,7,0,0,0,0,0,2,7,箱,ポンポン(大輪),箱
91101,箱　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ ﾀﾞｰｸ,5,91,0,0,0,0,0,2,91,箱,ポンポン(小輪),北海道箱
92106,箱　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,ﾊｺ ﾋﾟﾝｷｰﾛｯｸ ﾀﾞｰｸ,5,92,0,0,0,0,0,2,92,箱,ポンポン(大輪),北海道箱
1265,箱　ﾋﾟﾝｸﾑｰﾝ,ピンクムーン,ﾊｺ ﾋﾟﾝｸﾑｰﾝ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
6163,箱　ﾌｧｲｱﾎﾞｰﾙ,ファイアボール,ﾊｺ ﾌｧｲｱﾌﾞｰﾙ,5,6,0,0,0,0,0,2,6,箱,ポンポン,箱
1210,箱　ﾌｧﾙｺﾝ,ファルコン,ﾊｺ ﾌｧﾙｺﾝ,2,1,0,0,0,0,0,2.2,1,箱,スプレー,箱
6049,箱　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾊｺ ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,6,0,0,0,0,0,2.2,6,箱,ポンポン,箱
7049,箱　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,7,0,0,0,0,0,2.2,7,箱,ポンポン(大輪),箱
13113,箱　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾊｺ ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,13,0,0,0,0,0,2.2,13,箱,Disbud,箱
91060,箱　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾊｺ ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,91,0,0,0,0,0,2.2,91,箱,ポンポン(小輪),北海道箱
93206,箱　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,ﾊｺ ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,93,0,0,0,0,0,2.2,93,箱,Disbud,北海道箱
